0.9619273305273306	0.9618657358217358	0.9074017332457333	0.6115846115846115
0.9508878285198286	0.9328621160461161	0.8327533777723778	0.6433176433176433
0.9111703344883345	0.7815426158466159	0.44493461808731827	0.7549087549087549
0.90290108017208	0.9473226617006616	0.9690746698676699	0.36147536147536147
0.9328072776552777	0.8645403646443647	0.6550426126056128	0.6945686945686945
0.36113244760944757	0.6281494581874582	0.8073431813801814	0.22590322590322587
0.9874503127503127	0.9936942844942844	0.9963881683881683	0.45538745538745534
0.9039801865381866	0.750099197803198	0.383099143612244	0.7718637718637718
0.8921413566753567	0.6983265111905115	0.28128487402093455	0.7997807997807996
0.9679662353662354	0.9679144105184105	0.9220892276852277	0.5938855938855938
