0.7347623819488442	0.6061895877151557	0.3804986679499154
0.7234578939525513	0.3405688316688502	0.5474728019620012
0.09079733697419479	0.18106418838081617	0.10844901059529954
0.843231676599671	0.8543653572784493	0.5638011277438784
0.36673595485561594	0.26397987000810774	0.2493470024284674
0.21870597747052822	0.35160065462764956	0.5136078297056033
0.7909466105523448	0.826559135640327	0.43742022001563674
0.6314425052044872	0.5532343343065387	0.25658401501144046
0.9198229701737066	0.5196626858710767	0.09720654393544748
0.3424016245857997	0.2637883235307068	0.30719909895094144
0.7294453265965255	0.9109537959717569	0.36908484272578623
0.31062402160723823	0.38812775054341775	0.11667065668143062
0.8146664686869685	0.9689969339580293	0.6139935454722194
0.316629844033137	0.5401546306103502	0.573400855841441
0.3377400561293016	0.4254783312536228	0.2296775133155451
0.07750451783298473	0.5643962380942185	0.7374545364238896
0.1968362815942013	0.6459936920018006	0.3450082814588862
0.6068801255197569	0.9888424803787537	0.1668136633426487
0.5724780212376801	0.4092240719948572	0.5652235423438092
0.5167771028781851	0.9112157688188243	0.8739769481256101
0.47203309829510043	0.9286555355272064	0.7313255735601796
0.6752875235267985	0.5747493804691322	0.26914874638904496
0.09437063754087571	0.3211634067154854	0.44327764561698935
0.7236309020719507	0.5538725737508774	0.3574385670178104
0.10406282379924758	0.29130616023823697	0.9598016777242133
0.1914151291651809	0.8862465811186959	0.501589567907448
0.34154008659751334	0.37305136305301523	0.5285401197372717
0.11049641278461064	0.6210758601288566	0.6802429830455081
0.3881137508341368	0.12345057713145557	0.7275529755252226
0.324870761810228	0.1824018974411521	0.9185594671437773
0.5319567887185428	0.5088066026308165	0.4047729495984602
0.2744858435756874	0.10150332522467953	0.9627513693731793
0.9920002307048632	0.4092076030459959	0.6441916366056348
0.7749336408100043	0.24668419850714352	0.013001071185809066
0.2927730658125256	0.8394896993202727	0.6469892925042453
0.0585797758826927	0.47917019894280277	0.5885090165291511
0.12951332616336142	0.3216845261130261	0.5857104529061619
0.4315111469452697	0.23981853303562217	0.756789569065695
0.23459237916385534	0.2022340235437048	0.9304922448775708
0.4052361920312961	0.2581191058972596	0.43231211719016605
0.05828695994917377	0.17469369212856134	0.32178809469461167
0.5868053962273201	0.026317151934378558	0.5141568686140614
0.15522414432702192	0.8020196494208403	0.10878112115593819
0.8152869663821181	0.6928160862802806	0.12313412500291832
0.8222951246934755	0.1612663253723734	0.5763681973462107
0.542851666996421	0.21885135780259302	0.46791312297777
0.5270841509225117	0.8620268136533344	0.5908109539222415
0.09477921988249127	0.34464581113076553	0.2544129368323176
0.597558277916654	0.27064284773574965	0.9760917674997178
0.19265629598934497	0.04289826476776182	0.6564576815796674
